priority_order,normalized_word,learner_rank,source_memberships,original_source_lemmas,rank_source,rank_source_version,rank_source_url,rank_source_license
199,state,199,"[""ngsl-core""]","[""state""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
200,move,200,"[""ngsl-core""]","[""move""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
201,money,201,"[""ngsl-core""]","[""money""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
202,fact,202,"[""ngsl-core""]","[""fact""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
203,however,203,"[""ngsl-core""]","[""however""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
204,area,204,"[""ngsl-core""]","[""area""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
205,provide,205,"[""ngsl-core""]","[""provide""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
206,name,206,"[""ngsl-core""]","[""name""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
207,read,207,"[""ngsl-core""]","[""read""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
208,friend,208,"[""ngsl-core""]","[""friend""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
209,month,209,"[""ngsl-core""]","[""month""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
210,large,210,"[""ngsl-core""]","[""large""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
211,business,211,"[""ngsl-core""]","[""business""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
212,without,212,"[""ngsl-core""]","[""without""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
213,information,213,"[""ngsl-core""]","[""information""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
214,open,214,"[""ngsl-core""]","[""open""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
215,order,215,"[""ngsl-core""]","[""order""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
216,government,216,"[""ngsl-core""]","[""government""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
217,word,217,"[""ngsl-core""]","[""word""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
218,issue,218,"[""ngsl-core""]","[""issue""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
219,market,219,"[""ngsl-core""]","[""market""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
220,pay,220,"[""ngsl-core""]","[""pay""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
221,build,221,"[""ngsl-core""]","[""build""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
222,hold,222,"[""ngsl-core""]","[""hold""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
223,service,223,"[""ngsl-core""]","[""service""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
224,against,224,"[""ngsl-core""]","[""against""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
225,believe,225,"[""ngsl-core""]","[""believe""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
226,second,226,"[""ngsl-core""]","[""second""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
227,though,227,"[""ngsl-core""]","[""though""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
228,yes,228,"[""ngsl-core""]","[""yes""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
229,love,229,"[""ngsl-core""]","[""love""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
230,increase,230,"[""ngsl-core""]","[""increase""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
231,job,231,"[""ngsl-core""]","[""job""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
232,plan,232,"[""ngsl-core""]","[""plan""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
233,result,233,"[""ngsl-core""]","[""result""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
234,away,234,"[""ngsl-core""]","[""away""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
235,example,235,"[""ngsl-core""]","[""example""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
236,happen,236,"[""ngsl-core""]","[""happen""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
237,offer,237,"[""ngsl-core""]","[""offer""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
238,young,238,"[""ngsl-core""]","[""young""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
239,close,239,"[""ngsl-core""]","[""close""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
240,program,240,"[""ngsl-core""]","[""program""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
241,lead,241,"[""ngsl-core""]","[""lead""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
242,buy,242,"[""ngsl-core""]","[""buy""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
243,understand,243,"[""ngsl-core""]","[""understand""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
244,thank,244,"[""ngsl-core""]","[""thank""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
245,far,245,"[""ngsl-core""]","[""far""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
246,today,246,"[""ngsl-core""]","[""today""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
247,hour,247,"[""ngsl-core""]","[""hour""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
248,student,248,"[""ngsl-core""]","[""student""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
249,face,249,"[""ngsl-core""]","[""face""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
250,hope,250,"[""ngsl-core""]","[""hope""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
251,idea,251,"[""ngsl-core""]","[""idea""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
252,cost,252,"[""ngsl-core""]","[""cost""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
253,less,253,"[""ngsl-core""]","[""less""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
254,room,254,"[""ngsl-core""]","[""room""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
255,until,255,"[""ngsl-core""]","[""until""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
256,reason,256,"[""ngsl-core""]","[""reason""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
257,form,257,"[""ngsl-core""]","[""form""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
258,spend,258,"[""ngsl-core""]","[""spend""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
259,head,259,"[""ngsl-core""]","[""head""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
260,car,260,"[""ngsl-core""]","[""car""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
261,learn,261,"[""ngsl-core""]","[""learn""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
262,level,262,"[""ngsl-core""]","[""level""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
263,person,263,"[""ngsl-core""]","[""person""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
264,experience,264,"[""ngsl-core""]","[""experience""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
265,once,265,"[""ngsl-core""]","[""once""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
266,member,266,"[""ngsl-core""]","[""member""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
267,enough,267,"[""ngsl-core""]","[""enough""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
268,bad,268,"[""ngsl-core""]","[""bad""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
269,city,269,"[""ngsl-core""]","[""city""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
270,night,270,"[""ngsl-core""]","[""night""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
271,able,271,"[""ngsl-core""]","[""able""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
272,support,272,"[""ngsl-core""]","[""support""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
273,whether,273,"[""ngsl-core""]","[""whether""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
274,line,274,"[""ngsl-core""]","[""line""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
275,present,275,"[""ngsl-core""]","[""present""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
276,side,276,"[""ngsl-core""]","[""side""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
277,quite,277,"[""ngsl-core""]","[""quite""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
278,although,278,"[""ngsl-core""]","[""although""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
279,sure,279,"[""ngsl-core""]","[""sure""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
280,term,280,"[""ngsl-core""]","[""term""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
281,least,281,"[""ngsl-core""]","[""least""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
282,age,282,"[""ngsl-core""]","[""age""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
283,low,283,"[""ngsl-core""]","[""low""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
284,speak,284,"[""ngsl-core""]","[""speak""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
285,within,285,"[""ngsl-core""]","[""within""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
286,process,286,"[""ngsl-core""]","[""process""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
287,public,287,"[""ngsl-core""]","[""public""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
288,often,288,"[""ngsl-core""]","[""often""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
289,train,289,"[""ngsl-core""]","[""train""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
290,possible,290,"[""ngsl-core""]","[""possible""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
291,actually,291,"[""ngsl-core""]","[""actually""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
292,rather,292,"[""ngsl-core""]","[""rather""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
293,view,293,"[""ngsl-core""]","[""view""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
294,together,294,"[""ngsl-core""]","[""together""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
295,consider,295,"[""ngsl-core""]","[""consider""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
296,price,296,"[""ngsl-core""]","[""price""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
297,parent,297,"[""ngsl-core""]","[""parent""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
298,hard,298,"[""ngsl-core""]","[""hard""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
299,party,299,"[""ngsl-core""]","[""party""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
300,local,300,"[""ngsl-core""]","[""local""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
